team_ja,team_en,opp_team_ja,opp_team_en,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,total,win,loss,gameKind,date
読売ジャイアンツ,giants,広島東洋カープ,carp,0.0,0.0,0.0,3.0,0.0,1,0,1.0,X,,,,,,,5.0,1.0,0.0,リーグ戦,2023-04-28
広島東洋カープ,carp,読売ジャイアンツ,giants,0.0,1.0,1.0,0.0,0.0,0,0,0.0,2,,,,,,,4.0,0.0,1.0,リーグ戦,2023-04-28
東京ヤクルトスワローズ,swallows,阪神タイガース,tigers,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,,,,,,,0.0,0.0,1.0,リーグ戦,2023-04-28
阪神タイガース,tigers,東京ヤクルトスワローズ,swallows,3.0,0.0,0.0,0.0,0.0,1,0,0.0,0,,,,,,,4.0,1.0,0.0,リーグ戦,2023-04-28
中日ドラゴンズ,dragons,横浜DeNAベイスターズ,dena,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,,,,,,,0.0,0.0,1.0,リーグ戦,2023-04-28
横浜DeNAベイスターズ,dena,中日ドラゴンズ,dragons,0.0,0.0,0.0,1.0,0.0,0,0,0.0,0,,,,,,,1.0,1.0,0.0,リーグ戦,2023-04-28
北海道日本ハムファイターズ,fighters,福岡ソフトバンクホークス,hawks,0.0,0.0,0.0,3.0,0.0,0,0,0.0,0,0.0,,,,,,3.0,0.0,1.0,リーグ戦,2023-04-28
福岡ソフトバンクホークス,hawks,北海道日本ハムファイターズ,fighters,2.0,0.0,1.0,0.0,0.0,0,0,0.0,0,3.0,,,,,,6.0,1.0,0.0,リーグ戦,2023-04-28
埼玉西武ライオンズ,lions,東北楽天ゴールデンイーグルス,rakuten,2.0,0.0,0.0,0.0,0.0,0,0,2.0,X,,,,,,,4.0,1.0,0.0,リーグ戦,2023-04-28
東北楽天ゴールデンイーグルス,rakuten,埼玉西武ライオンズ,lions,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,,,,,,,0.0,0.0,1.0,リーグ戦,2023-04-28
オリックス・バファローズ,orix,千葉ロッテマリーンズ,lotte,1.0,0.0,0.0,2.0,0.0,0,0,0.0,0,0.0,,,,,,3.0,0.0,1.0,リーグ戦,2023-04-28
千葉ロッテマリーンズ,lotte,オリックス・バファローズ,orix,0.0,0.0,0.0,0.0,3.0,0,0,0.0,0,1.0,,,,,,4.0,1.0,0.0,リーグ戦,2023-04-28
横浜DeNAベイスターズ,dena,阪神タイガース,tigers,0.0,0.0,0.0,1.0,4.0,3,0,0.0,X,,,,,,,8.0,1.0,0.0,リーグ戦,2023-04-14
阪神タイガース,tigers,横浜DeNAベイスターズ,dena,0.0,2.0,0.0,0.0,0.0,0,1,0.0,0,,,,,,,3.0,0.0,1.0,リーグ戦,2023-04-14
中日ドラゴンズ,dragons,読売ジャイアンツ,giants,0.0,2.0,0.0,2.0,0.0,0,3,2.0,X,,,,,,,9.0,1.0,0.0,リーグ戦,2023-04-14
読売ジャイアンツ,giants,中日ドラゴンズ,dragons,0.0,0.0,0.0,0.0,0.0,2,0,0.0,0,,,,,,,2.0,0.0,1.0,リーグ戦,2023-04-14
広島東洋カープ,carp,東京ヤクルトスワローズ,swallows,0.0,0.0,0.0,0.0,0.0,1,0,,,,,,,,,1.0,1.0,0.0,リーグ戦,2023-04-14
東京ヤクルトスワローズ,swallows,広島東洋カープ,carp,0.0,0.0,0.0,0.0,0.0,0,0,0.0,,,,,,,,0.0,0.0,1.0,リーグ戦,2023-04-14
北海道日本ハムファイターズ,fighters,埼玉西武ライオンズ,lions,0.0,0.0,3.0,1.0,0.0,0,1,0.0,X,,,,,,,5.0,1.0,0.0,リーグ戦,2023-04-14
埼玉西武ライオンズ,lions,北海道日本ハムファイターズ,fighters,0.0,0.0,0.0,0.0,0.0,0,0,0.0,2,,,,,,,2.0,0.0,1.0,リーグ戦,2023-04-14
東北楽天ゴールデンイーグルス,rakuten,福岡ソフトバンクホークス,hawks,0.0,3.0,0.0,0.0,0.0,0,0,0.0,X,,,,,,,3.0,1.0,0.0,リーグ戦,2023-04-14
福岡ソフトバンクホークス,hawks,東北楽天ゴールデンイーグルス,rakuten,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,,,,,,,0.0,0.0,1.0,リーグ戦,2023-04-14
千葉ロッテマリーンズ,lotte,オリックス・バファローズ,orix,0.0,0.0,0.0,1.0,0.0,0,1,0.0,X,,,,,,,2.0,1.0,0.0,リーグ戦,2023-04-14
オリックス・バファローズ,orix,千葉ロッテマリーンズ,lotte,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,,,,,,,0.0,0.0,1.0,リーグ戦,2023-04-14
中日ドラゴンズ,dragons,読売ジャイアンツ,giants,0.0,0.0,0.0,0.0,1.0,1,0,0.0,0,,,,,,,2.0,0.0,1.0,リーグ戦,2023-04-15
読売ジャイアンツ,giants,中日ドラゴンズ,dragons,0.0,2.0,0.0,1.0,0.0,0,0,0.0,3,,,,,,,6.0,1.0,0.0,リーグ戦,2023-04-15
広島東洋カープ,carp,東京ヤクルトスワローズ,swallows,0.0,1.0,0.0,1.0,0.0,0,1,0.0,2X,,,,,,,5.0,1.0,0.0,リーグ戦,2023-04-15
東京ヤクルトスワローズ,swallows,広島東洋カープ,carp,0.0,0.0,0.0,2.0,0.0,2,0,0.0,0,,,,,,,4.0,0.0,1.0,リーグ戦,2023-04-15
北海道日本ハムファイターズ,fighters,埼玉西武ライオンズ,lions,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,,,,,,,0.0,0.0,1.0,リーグ戦,2023-04-15
埼玉西武ライオンズ,lions,北海道日本ハムファイターズ,fighters,0.0,0.0,0.0,3.0,0.0,6,0,0.0,1,,,,,,,10.0,1.0,0.0,リーグ戦,2023-04-15
読売ジャイアンツ,giants,中日ドラゴンズ,dragons,1.0,0.0,0.0,0.0,0.0,1,0,0.0,X,,,,,,,2.0,1.0,0.0,リーグ戦,2023-04-01
中日ドラゴンズ,dragons,読売ジャイアンツ,giants,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,,,,,,,0.0,0.0,1.0,リーグ戦,2023-04-01
東京ヤクルトスワローズ,swallows,広島東洋カープ,carp,0.0,0.0,0.0,0.0,0.0,0,1,0.0,X,,,,,,,1.0,1.0,0.0,リーグ戦,2023-04-01
広島東洋カープ,carp,東京ヤクルトスワローズ,swallows,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,,,,,,,0.0,0.0,1.0,リーグ戦,2023-04-01
阪神タイガース,tigers,横浜DeNAベイスターズ,dena,3.0,1.0,0.0,0.0,1.0,0,0,0.0,0,0,0.0,1X,,,,6.0,1.0,0.0,リーグ戦,2023-04-01
横浜DeNAベイスターズ,dena,阪神タイガース,tigers,4.0,1.0,0.0,0.0,0.0,0,0,0.0,0,0,0.0,0,,,,5.0,0.0,1.0,リーグ戦,2023-04-01
北海道日本ハムファイターズ,fighters,東北楽天ゴールデンイーグルス,rakuten,0.0,0.0,0.0,0.0,0.0,1,2,0.0,0,1X,,,,,,4.0,1.0,0.0,リーグ戦,2023-04-01
東北楽天ゴールデンイーグルス,rakuten,北海道日本ハムファイターズ,fighters,0.0,0.0,0.0,0.0,1.0,0,0,2.0,0,0,,,,,,3.0,0.0,1.0,リーグ戦,2023-04-01
埼玉西武ライオンズ,lions,オリックス・バファローズ,orix,0.0,0.0,0.0,2.0,0.0,0,0,0.0,0,,,,,,,2.0,0.0,1.0,リーグ戦,2023-04-01
オリックス・バファローズ,orix,埼玉西武ライオンズ,lions,2.0,0.0,4.0,0.0,0.0,0,0,0.0,3,,,,,,,9.0,1.0,0.0,リーグ戦,2023-04-01
福岡ソフトバンクホークス,hawks,千葉ロッテマリーンズ,lotte,0.0,0.0,0.0,1.0,2.0,2,2,0.0,X,,,,,,,7.0,1.0,0.0,リーグ戦,2023-04-01
千葉ロッテマリーンズ,lotte,福岡ソフトバンクホークス,hawks,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,,,,,,,0.0,0.0,1.0,リーグ戦,2023-04-01
中日ドラゴンズ,dragons,横浜DeNAベイスターズ,dena,1.0,0.0,1.0,0.0,2.0,0,0,0.0,0,,,,,,,4.0,0.0,1.0,リーグ戦,2023-04-29
横浜DeNAベイスターズ,dena,中日ドラゴンズ,dragons,0.0,0.0,1.0,0.0,1.0,5,0,0.0,0,,,,,,,7.0,1.0,0.0,リーグ戦,2023-04-29
読売ジャイアンツ,giants,広島東洋カープ,carp,1.0,0.0,0.0,0.0,0.0,0,1,0.0,2X,,,,,,,4.0,1.0,0.0,リーグ戦,2023-04-29
広島東洋カープ,carp,読売ジャイアンツ,giants,0.0,1.0,1.0,0.0,0.0,0,1,0.0,0,,,,,,,3.0,0.0,1.0,リーグ戦,2023-04-29
東京ヤクルトスワローズ,swallows,阪神タイガース,tigers,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,,,,,,,0.0,0.0,1.0,リーグ戦,2023-04-29
阪神タイガース,tigers,東京ヤクルトスワローズ,swallows,0.0,0.0,0.0,0.0,2.0,0,1,2.0,2,,,,,,,7.0,1.0,0.0,リーグ戦,2023-04-29
北海道日本ハムファイターズ,fighters,福岡ソフトバンクホークス,hawks,2.0,0.0,0.0,1.0,0.0,0,0,0.0,X,,,,,,,3.0,1.0,0.0,リーグ戦,2023-04-29
福岡ソフトバンクホークス,hawks,北海道日本ハムファイターズ,fighters,0.0,0.0,0.0,0.0,0.0,1,0,0.0,0,,,,,,,1.0,0.0,1.0,リーグ戦,2023-04-29
埼玉西武ライオンズ,lions,東北楽天ゴールデンイーグルス,rakuten,0.0,0.0,0.0,0.0,2.0,0,0,0.0,0,,,,,,,2.0,0.0,1.0,リーグ戦,2023-04-29
東北楽天ゴールデンイーグルス,rakuten,埼玉西武ライオンズ,lions,0.0,0.0,3.0,2.0,0.0,0,3,0.0,0,,,,,,,8.0,1.0,0.0,リーグ戦,2023-04-29
オリックス・バファローズ,orix,千葉ロッテマリーンズ,lotte,0.0,0.0,2.0,0.0,0.0,1,0,0.0,X,,,,,,,3.0,1.0,0.0,リーグ戦,2023-04-29
千葉ロッテマリーンズ,lotte,オリックス・バファローズ,orix,1.0,0.0,0.0,0.0,0.0,0,1,0.0,0,,,,,,,2.0,0.0,1.0,リーグ戦,2023-04-29
読売ジャイアンツ,giants,広島東洋カープ,carp,0.0,1.0,1.0,0.0,0.0,0,0,0.0,0,0.0,0.0,3X,,,,5.0,1.0,0.0,リーグ戦,2023-05-13
広島東洋カープ,carp,読売ジャイアンツ,giants,0.0,0.0,0.0,0.0,0.0,1,0,0.0,1,0.0,0.0,2,,,,4.0,0.0,1.0,リーグ戦,2023-05-13
阪神タイガース,tigers,横浜DeNAベイスターズ,dena,0.0,0.0,4.0,1.0,0.0,0,0,2.0,X,,,,,,,7.0,1.0,0.0,リーグ戦,2023-05-13
横浜DeNAベイスターズ,dena,阪神タイガース,tigers,0.0,0.0,1.0,0.0,0.0,0,0,1.0,0,,,,,,,2.0,0.0,1.0,リーグ戦,2023-05-13
東京ヤクルトスワローズ,swallows,中日ドラゴンズ,dragons,2.0,0.0,0.0,0.0,0.0,0,0,2.0,X,,,,,,,4.0,1.0,0.0,リーグ戦,2023-05-13
中日ドラゴンズ,dragons,東京ヤクルトスワローズ,swallows,0.0,0.0,0.0,0.0,0.0,0,0,1.0,0,,,,,,,1.0,0.0,1.0,リーグ戦,2023-05-13
北海道日本ハムファイターズ,fighters,千葉ロッテマリーンズ,lotte,0.0,0.0,5.0,0.0,0.0,0,0,0.0,X,,,,,,,5.0,1.0,0.0,リーグ戦,2023-05-13
千葉ロッテマリーンズ,lotte,北海道日本ハムファイターズ,fighters,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,,,,,,,0.0,0.0,1.0,リーグ戦,2023-05-13
埼玉西武ライオンズ,lions,東北楽天ゴールデンイーグルス,rakuten,0.0,0.0,0.0,3.0,3.0,0,0,1.0,X,,,,,,,7.0,1.0,0.0,リーグ戦,2023-05-13
東北楽天ゴールデンイーグルス,rakuten,埼玉西武ライオンズ,lions,0.0,2.0,0.0,0.0,0.0,0,0,0.0,2,,,,,,,4.0,0.0,1.0,リーグ戦,2023-05-13
オリックス・バファローズ,orix,福岡ソフトバンクホークス,hawks,0.0,3.0,0.0,0.0,1.0,2,0,2.0,X,,,,,,,8.0,1.0,0.0,リーグ戦,2023-05-13
福岡ソフトバンクホークス,hawks,オリックス・バファローズ,orix,0.0,0.0,3.0,0.0,0.0,0,0,0.0,0,,,,,,,3.0,0.0,1.0,リーグ戦,2023-05-13
中日ドラゴンズ,dragons,読売ジャイアンツ,giants,0.0,0.0,0.0,0.0,0.0,0,1,1.0,X,,,,,,,2.0,1.0,0.0,リーグ戦,2023-05-07
読売ジャイアンツ,giants,中日ドラゴンズ,dragons,0.0,0.0,0.0,0.0,0.0,0,1,0.0,0,,,,,,,1.0,0.0,1.0,リーグ戦,2023-05-07
北海道日本ハムファイターズ,fighters,東北楽天ゴールデンイーグルス,rakuten,0.0,0.0,0.0,0.0,1.0,0,1,0.0,1X,,,,,,,3.0,1.0,0.0,リーグ戦,2023-05-07
東北楽天ゴールデンイーグルス,rakuten,北海道日本ハムファイターズ,fighters,0.0,0.0,1.0,0.0,1.0,0,0,0.0,0,,,,,,,2.0,0.0,1.0,リーグ戦,2023-05-07
オリックス・バファローズ,orix,埼玉西武ライオンズ,lions,1.0,2.0,0.0,0.0,0.0,0,0,0.0,1,,,,,,,4.0,0.0,1.0,リーグ戦,2023-05-07
埼玉西武ライオンズ,lions,オリックス・バファローズ,orix,0.0,0.0,0.0,0.0,0.0,3,0,1.0,1,,,,,,,5.0,1.0,0.0,リーグ戦,2023-05-07
中日ドラゴンズ,dragons,読売ジャイアンツ,giants,0.0,0.0,0.0,0.0,0.0,1,0,1.0,X,,,,,,,2.0,1.0,0.0,リーグ戦,2023-05-06
読売ジャイアンツ,giants,中日ドラゴンズ,dragons,0.0,0.0,0.0,1.0,0.0,0,0,0.0,0,,,,,,,1.0,0.0,1.0,リーグ戦,2023-05-06
東京ヤクルトスワローズ,swallows,横浜DeNAベイスターズ,dena,1.0,0.0,3.0,1.0,0.0,0,0,1.0,1,,,,,,,7.0,0.0,1.0,リーグ戦,2023-05-06
横浜DeNAベイスターズ,dena,東京ヤクルトスワローズ,swallows,2.0,6.0,0.0,0.0,2.0,2,2,1.0,2,,,,,,,17.0,1.0,0.0,リーグ戦,2023-05-06
北海道日本ハムファイターズ,fighters,東北楽天ゴールデンイーグルス,rakuten,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,,,,,,,0.0,0.0,1.0,リーグ戦,2023-05-06
東北楽天ゴールデンイーグルス,rakuten,北海道日本ハムファイターズ,fighters,1.0,0.0,0.0,1.0,0.0,2,0,0.0,1,,,,,,,5.0,1.0,0.0,リーグ戦,2023-05-06
千葉ロッテマリーンズ,lotte,福岡ソフトバンクホークス,hawks,1.0,0.0,0.0,1.0,0.0,1,0,0.0,0,,,,,,,3.0,0.0,1.0,リーグ戦,2023-05-06
福岡ソフトバンクホークス,hawks,千葉ロッテマリーンズ,lotte,0.0,0.0,0.0,0.0,0.0,1,1,4.0,0,,,,,,,6.0,1.0,0.0,リーグ戦,2023-05-06
オリックス・バファローズ,orix,埼玉西武ライオンズ,lions,0.0,0.0,0.0,0.0,0.0,1,0,0.0,3X,,,,,,,4.0,1.0,0.0,リーグ戦,2023-05-06
埼玉西武ライオンズ,lions,オリックス・バファローズ,orix,0.0,0.0,0.0,0.0,0.0,2,0,1.0,0,,,,,,,3.0,0.0,1.0,リーグ戦,2023-05-06
読売ジャイアンツ,giants,広島東洋カープ,carp,0.0,0.0,0.0,0.0,0.0,2,0,1.0,0,1.0,,,,,,4.0,0.0,1.0,リーグ戦,2023-05-12
広島東洋カープ,carp,読売ジャイアンツ,giants,0.0,0.0,0.0,1.0,0.0,0,1,0.0,1,6.0,,,,,,9.0,1.0,0.0,リーグ戦,2023-05-12
東京ヤクルトスワローズ,swallows,中日ドラゴンズ,dragons,0.0,0.0,0.0,1.0,0.0,0,0,0.0,0,,,,,,,1.0,0.0,1.0,リーグ戦,2023-05-12
中日ドラゴンズ,dragons,東京ヤクルトスワローズ,swallows,2.0,2.0,0.0,0.0,0.0,1,0,2.0,0,,,,,,,7.0,1.0,0.0,リーグ戦,2023-05-12
阪神タイガース,tigers,横浜DeNAベイスターズ,dena,0.0,4.0,1.0,0.0,0.0,1,0,0.0,X,,,,,,,6.0,1.0,0.0,リーグ戦,2023-05-12
横浜DeNAベイスターズ,dena,阪神タイガース,tigers,1.0,0.0,0.0,0.0,0.0,0,0,2.0,0,,,,,,,3.0,0.0,1.0,リーグ戦,2023-05-12
埼玉西武ライオンズ,lions,東北楽天ゴールデンイーグルス,rakuten,0.0,2.0,0.0,2.0,0.0,0,0,0.0,0,0.0,0.0,0.0,,,,4.0,0.0,0.0,リーグ戦,2023-05-12
東北楽天ゴールデンイーグルス,rakuten,埼玉西武ライオンズ,lions,0.0,1.0,1.0,0.0,0.0,0,1,1.0,0,0.0,0.0,0.0,,,,4.0,0.0,0.0,リーグ戦,2023-05-12
オリックス・バファローズ,orix,福岡ソフトバンクホークス,hawks,0.0,0.0,0.0,0.0,2.0,1,0,0.0,0,,,,,,,3.0,0.0,1.0,リーグ戦,2023-05-12
福岡ソフトバンクホークス,hawks,オリックス・バファローズ,orix,0.0,2.0,0.0,1.0,1.0,0,0,0.0,0,,,,,,,4.0,1.0,0.0,リーグ戦,2023-05-12
読売ジャイアンツ,giants,東京ヤクルトスワローズ,swallows,0.0,0.0,0.0,0.0,3.0,3,1,0.0,1X,,,,,,,8.0,1.0,0.0,リーグ戦,2023-05-04
東京ヤクルトスワローズ,swallows,読売ジャイアンツ,giants,0.0,1.0,0.0,1.0,0.0,0,4,1.0,0,,,,,,,7.0,0.0,1.0,リーグ戦,2023-05-04
横浜DeNAベイスターズ,dena,広島東洋カープ,carp,0.0,0.0,0.0,0.0,2.0,0,0,0.0,1X,,,,,,,3.0,1.0,0.0,リーグ戦,2023-05-04
広島東洋カープ,carp,横浜DeNAベイスターズ,dena,1.0,1.0,0.0,0.0,0.0,0,0,0.0,0,,,,,,,2.0,0.0,1.0,リーグ戦,2023-05-04
阪神タイガース,tigers,中日ドラゴンズ,dragons,0.0,0.0,0.0,0.0,0.0,0,1,2.0,X,,,,,,,3.0,1.0,0.0,リーグ戦,2023-05-04
中日ドラゴンズ,dragons,阪神タイガース,tigers,0.0,0.0,0.0,1.0,1.0,0,0,0.0,0,,,,,,,2.0,0.0,1.0,リーグ戦,2023-05-04
東北楽天ゴールデンイーグルス,rakuten,千葉ロッテマリーンズ,lotte,0.0,0.0,0.0,0.0,5.0,0,1,0.0,X,,,,,,,6.0,1.0,0.0,リーグ戦,2023-05-04
千葉ロッテマリーンズ,lotte,東北楽天ゴールデンイーグルス,rakuten,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,,,,,,,0.0,0.0,1.0,リーグ戦,2023-05-04
埼玉西武ライオンズ,lions,北海道日本ハムファイターズ,fighters,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,,,,,,,0.0,0.0,1.0,リーグ戦,2023-05-04
北海道日本ハムファイターズ,fighters,埼玉西武ライオンズ,lions,0.0,0.0,0.0,0.0,0.0,0,1,0.0,0,,,,,,,1.0,1.0,0.0,リーグ戦,2023-05-04
福岡ソフトバンクホークス,hawks,オリックス・バファローズ,orix,2.0,0.0,0.0,3.0,0.0,0,0,2.0,0,0.0,1X,,,,,8.0,1.0,0.0,リーグ戦,2023-05-04
オリックス・バファローズ,orix,福岡ソフトバンクホークス,hawks,2.0,0.0,1.0,0.0,0.0,3,0,1.0,0,0.0,0,,,,,7.0,0.0,1.0,リーグ戦,2023-05-04
中日ドラゴンズ,dragons,広島東洋カープ,carp,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,,,,,,,0.0,0.0,1.0,リーグ戦,2023-05-10
広島東洋カープ,carp,中日ドラゴンズ,dragons,0.0,0.0,3.0,0.0,0.0,1,0,0.0,0,,,,,,,4.0,1.0,0.0,リーグ戦,2023-05-10
阪神タイガース,tigers,東京ヤクルトスワローズ,swallows,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,,,,,,,0.0,0.0,1.0,リーグ戦,2023-05-10
東京ヤクルトスワローズ,swallows,阪神タイガース,tigers,0.0,0.0,0.0,2.0,0.0,0,1,2.0,0,,,,,,,5.0,1.0,0.0,リーグ戦,2023-05-10
東北楽天ゴールデンイーグルス,rakuten,オリックス・バファローズ,orix,0.0,0.0,0.0,0.0,0.0,0,0,0.0,2,,,,,,,2.0,0.0,1.0,リーグ戦,2023-05-10
オリックス・バファローズ,orix,東北楽天ゴールデンイーグルス,rakuten,0.0,3.0,3.0,0.0,0.0,0,1,0.0,1,,,,,,,8.0,1.0,0.0,リーグ戦,2023-05-10
埼玉西武ライオンズ,lions,千葉ロッテマリーンズ,lotte,0.0,0.0,0.0,0.0,1.0,0,1,0.0,0,,,,,,,2.0,0.0,1.0,リーグ戦,2023-05-10
千葉ロッテマリーンズ,lotte,埼玉西武ライオンズ,lions,0.0,0.0,2.0,0.0,0.0,1,0,0.0,0,,,,,,,3.0,1.0,0.0,リーグ戦,2023-05-10
福岡ソフトバンクホークス,hawks,北海道日本ハムファイターズ,fighters,0.0,0.0,0.0,2.0,0.0,0,0,0.0,1,,,,,,,3.0,0.0,1.0,リーグ戦,2023-05-10
北海道日本ハムファイターズ,fighters,福岡ソフトバンクホークス,hawks,0.0,1.0,0.0,0.0,0.0,3,0,2.0,0,,,,,,,6.0,1.0,0.0,リーグ戦,2023-05-10
横浜DeNAベイスターズ,dena,読売ジャイアンツ,giants,0.0,0.0,0.0,0.0,0.0,1,0,0.0,0,,,,,,,1.0,0.0,1.0,リーグ戦,2023-05-11
読売ジャイアンツ,giants,横浜DeNAベイスターズ,dena,0.0,1.0,1.0,1.0,1.0,0,0,0.0,0,,,,,,,4.0,1.0,0.0,リーグ戦,2023-05-11
中日ドラゴンズ,dragons,広島東洋カープ,carp,0.0,0.0,1.0,1.0,0.0,0,0,0.0,0,0.0,0.0,,,,,2.0,0.0,1.0,リーグ戦,2023-05-11
広島東洋カープ,carp,中日ドラゴンズ,dragons,0.0,0.0,0.0,0.0,2.0,0,0,0.0,0,0.0,1.0,,,,,3.0,1.0,0.0,リーグ戦,2023-05-11
阪神タイガース,tigers,東京ヤクルトスワローズ,swallows,0.0,1.0,0.0,0.0,0.0,0,0,1.0,X,,,,,,,2.0,1.0,0.0,リーグ戦,2023-05-11
東京ヤクルトスワローズ,swallows,阪神タイガース,tigers,0.0,0.0,0.0,1.0,0.0,0,0,0.0,0,,,,,,,1.0,0.0,1.0,リーグ戦,2023-05-11
東北楽天ゴールデンイーグルス,rakuten,オリックス・バファローズ,orix,0.0,1.0,0.0,2.0,0.0,4,0,0.0,X,,,,,,,7.0,1.0,0.0,リーグ戦,2023-05-11
オリックス・バファローズ,orix,東北楽天ゴールデンイーグルス,rakuten,0.0,0.0,0.0,0.0,0.0,0,3,0.0,0,,,,,,,3.0,0.0,1.0,リーグ戦,2023-05-11
埼玉西武ライオンズ,lions,千葉ロッテマリーンズ,lotte,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,,,,,,,0.0,0.0,1.0,リーグ戦,2023-05-11
千葉ロッテマリーンズ,lotte,埼玉西武ライオンズ,lions,0.0,0.0,1.0,0.0,1.0,0,1,0.0,0,,,,,,,3.0,1.0,0.0,リーグ戦,2023-05-11
福岡ソフトバンクホークス,hawks,北海道日本ハムファイターズ,fighters,0.0,0.0,2.0,0.0,2.0,2,0,0.0,X,,,,,,,6.0,1.0,0.0,リーグ戦,2023-05-11
北海道日本ハムファイターズ,fighters,福岡ソフトバンクホークス,hawks,1.0,0.0,0.0,0.0,0.0,0,1,0.0,1,,,,,,,3.0,0.0,1.0,リーグ戦,2023-05-11
東京ヤクルトスワローズ,swallows,横浜DeNAベイスターズ,dena,0.0,1.0,2.0,0.0,1.0,0,0,4.0,2X,,,,,,,10.0,1.0,0.0,リーグ戦,2023-05-05
横浜DeNAベイスターズ,dena,東京ヤクルトスワローズ,swallows,0.0,0.0,3.0,3.0,0.0,0,3,0.0,0,,,,,,,9.0,0.0,1.0,リーグ戦,2023-05-05
中日ドラゴンズ,dragons,読売ジャイアンツ,giants,0.0,0.0,0.0,0.0,2.0,0,0,6.0,X,,,,,,,8.0,1.0,0.0,リーグ戦,2023-05-05
読売ジャイアンツ,giants,中日ドラゴンズ,dragons,1.0,0.0,0.0,0.0,2.0,0,0,0.0,0,,,,,,,3.0,0.0,1.0,リーグ戦,2023-05-05
広島東洋カープ,carp,阪神タイガース,tigers,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,,,,,,,0.0,0.0,1.0,リーグ戦,2023-05-05
阪神タイガース,tigers,広島東洋カープ,carp,2.0,0.0,2.0,0.0,0.0,1,0,0.0,0,,,,,,,5.0,1.0,0.0,リーグ戦,2023-05-05
北海道日本ハムファイターズ,fighters,東北楽天ゴールデンイーグルス,rakuten,0.0,0.0,0.0,0.0,0.0,0,1,4.0,X,,,,,,,5.0,1.0,0.0,リーグ戦,2023-05-05
東北楽天ゴールデンイーグルス,rakuten,北海道日本ハムファイターズ,fighters,0.0,0.0,0.0,0.0,0.0,2,0,0.0,0,,,,,,,2.0,0.0,1.0,リーグ戦,2023-05-05
千葉ロッテマリーンズ,lotte,福岡ソフトバンクホークス,hawks,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0,,,,0.0,0.0,0.0,リーグ戦,2023-05-05
福岡ソフトバンクホークス,hawks,千葉ロッテマリーンズ,lotte,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0,,,,0.0,0.0,0.0,リーグ戦,2023-05-05
オリックス・バファローズ,orix,埼玉西武ライオンズ,lions,0.0,0.0,0.0,5.0,1.0,0,0,0.0,X,,,,,,,6.0,1.0,0.0,リーグ戦,2023-05-05
埼玉西武ライオンズ,lions,オリックス・バファローズ,orix,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,,,,,,,0.0,0.0,1.0,リーグ戦,2023-05-05
広島東洋カープ,carp,東京ヤクルトスワローズ,swallows,1.0,0.0,0.0,0.0,2.0,0,0,0.0,X,,,,,,,3.0,1.0,0.0,リーグ戦,2023-05-28
東京ヤクルトスワローズ,swallows,広島東洋カープ,carp,0.0,0.0,0.0,0.0,0.0,0,1,0.0,0,,,,,,,1.0,0.0,1.0,リーグ戦,2023-05-28
中日ドラゴンズ,dragons,横浜DeNAベイスターズ,dena,0.0,0.0,0.0,0.0,0.0,0,0,0.0,1,,,,,,,1.0,0.0,1.0,リーグ戦,2023-05-28
横浜DeNAベイスターズ,dena,中日ドラゴンズ,dragons,0.0,0.0,0.0,0.0,3.0,0,0,0.0,0,,,,,,,3.0,1.0,0.0,リーグ戦,2023-05-28
阪神タイガース,tigers,読売ジャイアンツ,giants,0.0,0.0,0.0,1.0,0.0,0,3,0.0,X,,,,,,,4.0,1.0,0.0,リーグ戦,2023-05-28
読売ジャイアンツ,giants,阪神タイガース,tigers,0.0,0.0,0.0,0.0,0.0,0,1,0.0,0,,,,,,,1.0,0.0,1.0,リーグ戦,2023-05-28
東北楽天ゴールデンイーグルス,rakuten,北海道日本ハムファイターズ,fighters,0.0,0.0,0.0,1.0,0.0,0,0,0.0,1,0.0,0.0,1X,,,,3.0,1.0,0.0,リーグ戦,2023-05-28
北海道日本ハムファイターズ,fighters,東北楽天ゴールデンイーグルス,rakuten,0.0,1.0,0.0,1.0,0.0,0,0,0.0,0,0.0,0.0,0,,,,2.0,0.0,1.0,リーグ戦,2023-05-28
